Breed,Age,Nutrition_Protein,Nutrition_Carbohydrates,Nutrition_Minerals,Health_Status,Lactation_Stage,Reproductive_Status,Milking_Frequency,Environmental_Temperature,Environmental_Humidity,Environmental_Housing,Previous_Milk_Production,Milk_Production
Ayrshire,7,19.739580868557805,41.002301197381556,15.351523336803503,Unhealthy,Mid-Lactation,Pregnant,Three times a day,34.91269642600953,44.99679242962534,Pasture,8.174820735162452,15.98146838972392
Ayrshire,3,26.701868730613377,31.74286434788169,10.820236852114709,Healthy,Late Lactation,Calving,Three times a day,23.395280508277907,41.0670705043549,Barn,16.466949538922805,10.453945292767399
Jersey,5,20.29428841757747,41.714938404224874,10.349392464059884,Healthy,Mid-Lactation,Calving,Three times a day,25.19588479624561,40.49702375175729,Barn,13.612077402383067,11.00077481997208
Ayrshire,5,22.05915726398818,41.77903217274023,19.897564134093347,Healthy,Early Lactation,Pregnant,Three times a day,18.076442647178347,75.19241742878741,Barn,15.799495191396666,1.94329363931931
Guernsey,5,21.704384920478343,39.01654043436493,10.30021332149072,Healthy,Mid-Lactation,Post-Calving,Two times a day,17.950125119975347,41.8035542402156,Pasture,16.304127551312998,2.6466111224018274
Guernsey,5,29.364431852864676,44.85542672997558,14.445282530501597,Healthy,Mid-Lactation,Pregnant,Three times a day,29.869637394687828,69.24884439492985,Pasture,1.6945736658063582,13.539992107315717
Holstein,5,29.608274133459304,34.87880858886828,15.046190246076955,Healthy,Late Lactation,Calving,Three times a day,31.21277684688136,74.87940384979828,Barn,12.459457753761914,13.500932445798398
Ayrshire,3,20.196185330816725,44.119086723627774,11.17280147800445,Unhealthy,Mid-Lactation,Pregnant,Two times a day,33.655980337972636,43.922313942498306,Barn,0.13571105953655183,19.58206788504547
Jersey,3,18.26442192357005,43.720966724347555,11.690617784397162,Unhealthy,Early Lactation,Pregnant,Three times a day,28.360369264362085,57.45205695332071,Barn,0.8691249260234124,14.239059761311008
Guernsey,3,26.640096475957357,30.172209896240666,13.518050064103525,Unhealthy,Late Lactation,Calving,Three times a day,30.498223014271343,78.49211932697106,Barn,18.079600181116817,9.864869918668946
Guernsey,3,23.01587920644581,36.751747897122165,17.616758762136627,Healthy,Early Lactation,Calving,Two times a day,15.324414520793281,73.3655464209434,Pasture,10.55127442713611,17.146556470671058
Jersey,5,19.066082941050773,44.6565634957736,15.070824240602667,Healthy,Late Lactation,Pregnant,Two times a day,18.892097451292514,59.5881612743142,Barn,14.718039717370496,2.0894597163187245
Jersey,7,26.20504926692451,31.546820436121138,16.379018745529613,Healthy,Late Lactation,Calving,Three times a day,38.63795438440571,70.50284451166212,Pasture,16.77001980886292,8.98591641792509
Guernsey,3,24.5412663391284,38.21677041574979,19.85174555090675,Unhealthy,Mid-Lactation,Calving,Two times a day,16.823844151579962,73.33510497726655,Barn,18.9917353512917,5.742182218551395
Guernsey,7,29.766201864013272,44.68436260561656,17.680054353132096,Healthy,Early Lactation,Calving,Three times a day,31.29091733424588,53.92107852754877,Pasture,17.38705695845592,2.0927561385525117
Jersey,3,20.728913950336548,38.3324313615879,14.343614981412177,Healthy,Late Lactation,Calving,Two times a day,19.22598319276119,75.68611667479843,Barn,9.666228973945879,15.270041694407325
Guernsey,3,22.847734515918578,32.84722954458234,14.464419217965487,Unhealthy,Mid-Lactation,Calving,Three times a day,32.20124605842341,58.81893278708627,Pasture,6.719406147610229,10.215840609977677
Holstein,7,24.510549640745076,38.732748451388844,16.18772077041005,Healthy,Late Lactation,Calving,Three times a day,31.943769671087843,61.1122945423532,Pasture,3.0898647241207633,11.135374397949814
Holstein,5,27.500399861440222,33.066608609243204,16.653652084189044,Unhealthy,Late Lactation,Post-Calving,Three times a day,20.620777434914164,79.98830551287324,Pasture,8.006429649745598,8.22510375820658
Jersey,3,24.586063880640705,37.795563943417264,15.007109258366713,Unhealthy,Late Lactation,Pregnant,Two times a day,21.4712255812609,73.73211864608645,Barn,7.329871583223269,9.206744632054704
Ayrshire,3,25.354801930343392,31.11063326868522,16.4486122281498,Healthy,Late Lactation,Calving,Three times a day,30.71449712645012,54.4708002309192,Pasture,11.191496839117468,2.3203477424600627
Jersey,3,20.71376461907929,39.08224003821607,10.235324944140988,Unhealthy,Late Lactation,Pregnant,Two times a day,24.362064930725126,40.413823858907996,Barn,13.310188175144269,13.458356485739529
Jersey,7,28.16302473706272,37.75184908692237,14.29622863896844,Healthy,Late Lactation,Post-Calving,Three times a day,19.66915127279787,65.04696295175579,Pasture,19.566509528900948,8.648947192104275
Ayrshire,5,23.14356656364571,41.10242053142195,12.789380760734767,Unhealthy,Mid-Lactation,Calving,Three times a day,32.560310370899565,68.15653704512431,Pasture,14.56772372201465,16.335351462591664
Ayrshire,7,19.69151553026123,39.460507067381776,11.291744452431104,Healthy,Late Lactation,Pregnant,Three times a day,18.699540584072018,66.03210760573518,Barn,12.874970648858465,3.925744002861522
Ayrshire,7,25.970254974065007,38.24409402796135,10.995465128087751,Unhealthy,Early Lactation,Calving,Three times a day,35.535447939478715,78.71449404652853,Pasture,6.701848685366851,4.101101868376715
Holstein,5,20.59308543822369,40.34668273872182,16.031921656146675,Healthy,Mid-Lactation,Calving,Three times a day,27.352068577243863,74.51884109328577,Pasture,0.6900775299665196,12.915191430613755
Guernsey,7,19.170750122871596,32.15912870358346,15.236005471526116,Unhealthy,Early Lactation,Calving,Two times a day,17.536814493103215,57.95326772722594,Barn,5.762502577093835,16.92006846794794
Holstein,5,28.343842900851268,38.93039491887906,12.535841169963692,Unhealthy,Late Lactation,Calving,Two times a day,31.657736004743626,42.51429949889524,Pasture,15.368958009192355,9.443956772363507
Guernsey,3,23.521947173861278,32.58165904234166,14.709500587725145,Unhealthy,Early Lactation,Calving,Two times a day,27.459912949788972,59.04235078007987,Pasture,4.105438816076035,14.539077374662
Holstein,5,26.991404552349316,43.88283311777821,14.922323151824083,Healthy,Late Lactation,Calving,Three times a day,22.153381723075427,67.56976079848093,Pasture,14.243763873482289,19.98659842986171
Guernsey,3,21.48705071767626,31.025011572684065,11.950089804386158,Healthy,Late Lactation,Calving,Three times a day,25.140945125372518,64.30839232908019,Pasture,11.595596851388317,19.805312794578562
Holstein,7,27.443641619011995,36.4556212453619,16.520930618816507,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,22.16010584609997,61.52548270843539,Barn,3.4371373950092976,14.886736856434002
Ayrshire,7,19.343231124258363,40.43696216483167,17.809193563860905,Healthy,Mid-Lactation,Post-Calving,Three times a day,21.312620057826816,58.75275832060965,Pasture,5.232496125836599,14.791729793564976
Jersey,3,22.271680485538234,36.87033317502388,17.91463540889519,Unhealthy,Late Lactation,Calving,Three times a day,18.92660210024909,51.75047492109545,Pasture,9.92607206972953,4.952377743978113
Holstein,7,29.736741815682343,31.381428798493534,16.02469830703455,Healthy,Mid-Lactation,Calving,Three times a day,23.70641119529942,51.09387046898517,Pasture,8.36749410215695,16.670792630875475
Guernsey,5,27.52787659641607,38.30068524190061,15.11638582519014,Unhealthy,Early Lactation,Post-Calving,Two times a day,21.023692951585698,60.009259157032076,Pasture,15.571276950935191,8.102042540942412
Ayrshire,3,23.967071163776257,39.624478632410316,10.61007143005395,Healthy,Mid-Lactation,Post-Calving,Two times a day,31.402427689294008,46.42412585718596,Pasture,14.68809285086494,19.239878197336452
Holstein,7,22.07732965874262,40.55688466485761,12.878312988516058,Unhealthy,Mid-Lactation,Post-Calving,Two times a day,31.41304178791935,53.62741694299206,Pasture,11.491490069460342,1.6285537741387102
Holstein,3,28.46562840026972,35.59889721694138,10.932714467781699,Unhealthy,Early Lactation,Calving,Two times a day,27.044165821335323,52.95917098840398,Pasture,16.445494229458504,8.71680737745452
Ayrshire,5,24.53817310901419,38.45489956543143,19.638231608784736,Unhealthy,Mid-Lactation,Pregnant,Two times a day,33.670668659287706,63.485312063368035,Pasture,11.253390813686172,11.116809753669973
Holstein,5,27.101100214429334,36.7602971240837,11.350801462257607,Unhealthy,Late Lactation,Pregnant,Three times a day,35.19215325614516,42.66729201452098,Barn,19.287785133145203,8.103124141723297
Jersey,7,27.049292163793968,40.0808405812838,11.51775409851102,Healthy,Early Lactation,Pregnant,Three times a day,28.914394978422557,73.18674721060381,Barn,4.344481983021629,4.211583810098867
Holstein,5,18.215348142821902,38.75335450987228,18.89576618330492,Unhealthy,Late Lactation,Pregnant,Three times a day,29.85444390632241,62.49513521537608,Barn,14.282639872043054,11.859769775650197
Jersey,3,19.51504539351136,37.88634329338702,19.439282834764576,Healthy,Early Lactation,Calving,Three times a day,21.789261834872764,66.8330672310374,Barn,7.39888264108936,15.118358292502752
Jersey,5,25.915552396736906,33.74286550257373,17.658290392349098,Healthy,Late Lactation,Pregnant,Two times a day,36.47686081693247,68.12375615037732,Pasture,5.579323888403877,12.896771920403928
Ayrshire,3,19.939437735430456,30.03027776622351,10.054049236726698,Unhealthy,Late Lactation,Post-Calving,Two times a day,15.580945066140716,51.659365473701456,Pasture,3.6077495193542575,4.68897697616079
Holstein,3,21.065920135867255,32.61122512967144,10.013462709565637,Healthy,Mid-Lactation,Post-Calving,Three times a day,23.366459266628297,58.81486269539466,Barn,11.050069525230876,14.63215888737048
Ayrshire,5,29.359655450395287,31.75599062136253,13.781007697874507,Healthy,Late Lactation,Pregnant,Two times a day,32.323210117196545,78.2498382347867,Barn,4.309388654984225,5.137956120891265
Holstein,7,24.722187100498942,36.736271175164205,11.433953700108926,Healthy,Mid-Lactation,Post-Calving,Three times a day,16.92214823210787,70.66820951987259,Barn,4.007017028968118,3.5040472584808002
Holstein,5,27.008754083992166,39.183872261427666,10.183861421515973,Unhealthy,Early Lactation,Calving,Three times a day,19.396068658279024,78.78227500892741,Pasture,19.81063810167636,13.813360308774442
Guernsey,3,24.695768865391678,33.19627513027212,14.640666894045047,Healthy,Late Lactation,Pregnant,Three times a day,29.142857468708428,69.85017380585154,Pasture,16.034948336915214,16.855744922278582
Holstein,3,24.6301633773927,44.08585643950781,19.430618974069716,Healthy,Late Lactation,Pregnant,Three times a day,28.43984811512539,47.0240055883407,Barn,14.965536405087507,9.63078895393149
Ayrshire,5,19.129822921508374,30.100231938358316,13.238195749024314,Unhealthy,Early Lactation,Calving,Two times a day,32.734279107142925,42.58143535378705,Barn,15.881212517655099,10.627835862768755
Jersey,7,22.123958311309238,41.58451522748014,16.611406784286963,Unhealthy,Early Lactation,Post-Calving,Three times a day,34.50270333811612,63.106457468786544,Barn,19.37845747437485,6.05495140942465
Holstein,7,21.38917078423814,39.37807154295663,16.522353531324406,Healthy,Late Lactation,Calving,Two times a day,18.08590988428006,54.31253118810439,Barn,11.46553377506407,9.892360302200645
Guernsey,3,22.68874038736336,35.60332201571523,12.510801036651678,Unhealthy,Early Lactation,Calving,Three times a day,15.44114375460581,51.01831640552681,Barn,4.404877548057211,2.639659960248144
Ayrshire,3,27.580130258691938,30.75733416618612,16.50425248823864,Healthy,Mid-Lactation,Post-Calving,Three times a day,31.551324471813746,72.2884398570167,Pasture,17.244192815064782,19.1166165936598
Holstein,7,22.463192015002377,39.41229857676419,12.123339742868913,Healthy,Early Lactation,Calving,Three times a day,22.23340309839262,54.679730683277896,Barn,14.854614589081802,16.007213073131926
Ayrshire,5,23.420361830780195,35.78420269298472,11.22007413576889,Healthy,Early Lactation,Post-Calving,Three times a day,30.023613934030887,52.680038789372155,Pasture,8.286166246683461,13.359461216443695
Guernsey,3,22.7685766858238,44.04400709119829,17.013832855596903,Unhealthy,Late Lactation,Post-Calving,Two times a day,18.613070113493393,73.99950372676042,Barn,9.471389971492927,10.76388743368806
Guernsey,3,19.120895663703546,38.12985112334649,11.134408171039167,Healthy,Mid-Lactation,Calving,Three times a day,26.25696111998311,73.8514934594584,Barn,8.225047969577382,15.843382724559289
Ayrshire,7,23.292865899009406,44.09477266940262,19.96909218589355,Unhealthy,Early Lactation,Post-Calving,Two times a day,27.106193905522485,54.254665510202265,Pasture,18.59884320458008,9.895144791716087
Holstein,5,20.34731127653418,33.307255402099564,11.834524011502292,Unhealthy,Mid-Lactation,Calving,Three times a day,29.041867592957185,73.29994803943865,Barn,6.870632229965883,5.99947816309065
Jersey,7,20.240679549276496,40.88588865546155,15.941418627564575,Healthy,Mid-Lactation,Post-Calving,Three times a day,27.316080391933546,74.03113961330642,Pasture,19.26968557312345,3.207484703333441
Guernsey,5,19.128433253211195,39.258735312730884,14.113745714125894,Unhealthy,Mid-Lactation,Pregnant,Three times a day,26.896578485489133,56.95722140118665,Pasture,18.205435425078996,12.951711776036145
Holstein,5,22.280051689701175,41.09112344746968,11.263864224056672,Unhealthy,Late Lactation,Post-Calving,Two times a day,22.985619695612534,42.65892520836686,Barn,12.610422844963466,18.58851490053028
Holstein,5,27.08978261747301,33.22001795958805,10.278439075774134,Unhealthy,Early Lactation,Post-Calving,Three times a day,16.70832567163407,40.063385778653604,Barn,11.596435462001493,3.0723710700870233
Jersey,3,21.31730028700075,39.97491774356661,16.227322822928333,Unhealthy,Late Lactation,Calving,Three times a day,17.148484723124216,60.9316985155598,Pasture,7.401785601399418,3.6003609010161353
Guernsey,7,21.748189222626163,37.47060589585303,18.06757563789126,Unhealthy,Early Lactation,Post-Calving,Three times a day,25.410678585771688,53.76301973481423,Pasture,0.3667677802129976,8.6721206681907
Guernsey,7,25.712095892069083,41.14237462359475,18.42015661506744,Healthy,Early Lactation,Pregnant,Three times a day,23.539035067703832,79.88527576633464,Barn,2.552463724755065,16.13798695839378
Holstein,5,20.350089751043026,34.90566966227727,14.827134730769345,Unhealthy,Late Lactation,Pregnant,Three times a day,27.387235312187947,70.89643998509138,Pasture,15.084626466990974,5.878454579430093
Holstein,3,28.76349516508241,43.35085538197879,17.774554671823857,Healthy,Mid-Lactation,Post-Calving,Two times a day,22.316116062150407,70.4510182540165,Barn,9.430802531763305,5.078258493400563
Jersey,3,24.242286279018654,31.264519719170256,16.728471334885448,Healthy,Mid-Lactation,Post-Calving,Two times a day,31.509842194927785,78.20971073149374,Pasture,2.996762683759362,12.399325829256679
Jersey,7,23.3712352838426,42.107839781867824,17.242545274991333,Healthy,Early Lactation,Pregnant,Three times a day,35.73491572822825,75.50897591573283,Barn,5.27921708263742,10.712295637486637
Guernsey,3,24.69384230315042,42.91979438722636,14.925990052218141,Healthy,Late Lactation,Calving,Three times a day,22.172716530884824,52.72749917825555,Pasture,18.956737996939992,1.2044072889047253
Ayrshire,3,19.992411760994344,42.258784670502315,16.33411740242127,Healthy,Mid-Lactation,Pregnant,Two times a day,19.631616190536686,46.639488864155055,Pasture,7.342656706205302,1.6297995461855308
Guernsey,5,25.361677663670115,37.69089591392664,18.055259135760572,Healthy,Mid-Lactation,Pregnant,Three times a day,17.78833378209814,69.83569060261928,Barn,18.15363890438307,12.860259603695322
Holstein,3,22.357208839608127,36.57577470046142,13.97884175557023,Unhealthy,Early Lactation,Post-Calving,Two times a day,29.790096973699498,55.13095574731492,Pasture,6.092716645871534,9.302471982955591
Guernsey,5,28.76623609157543,44.943934297873156,18.059789008675835,Unhealthy,Early Lactation,Post-Calving,Three times a day,25.652543787373666,58.926906065238256,Pasture,10.864401887343218,19.41954383178294
Ayrshire,7,20.026250480132234,33.43757926821243,15.920168427890628,Unhealthy,Late Lactation,Pregnant,Three times a day,19.512377212710934,65.21590925099308,Pasture,0.4095416672439578,13.570628214601294
